Price,X2,X3,X4,X5,X6,ID,Currency
1182.729556,D_X,NA,60.8,58,NA,17100,EUR
1661.379817,E_Y,VVS2,60.4,56,0.41,6116,AUD
1263.1156471,E_A,VS1,61.5,56,0.41,7198,USD
1661.379817,C_Y,VS2,63.8,59,0.4,23577,AUD
1008,B_A,VS1,62,58,0.32,40713,GBP
140770.7784,D_P,VS2,58,62,NA,49282,JPY
1264.3699824,D_P,VS2,61.6,58,0.51,26334,USD
140770.7784,D_C,SI1,61.2,55,0.51,31663,JPY
1008,E_A,NA,59.9,61,NA,41376,GBP
140770.7784,E_R,VVS2,60.9,57,0.32,15478,JPY
1183.904064,E_Y,VVS1,62.1,54.7,0.39,18413,EUR
1008,E_Y,VVS1,62.4,53.6,0.39,18616,GBP
1264.3699824,E_T,SI1,61.5,54,0.5,30286,USD
1663.029648,E_X,NA,61.9,57,NA,28746,AUD
1183.904064,B_X,VVS2,61.8,60,0.32,40911,EUR
1183.904064,E_X,VVS2,62.1,54,0.32,31490,EUR
1663.029648,E_X,VVS2,62,55,NA,39137,AUD
140770.7784,E_C,NA,62.3,55,NA,9006,JPY
1008,E_C,VVS2,61.3,56,0.43,19721,GBP
1663.029648,E_Y,NA,61.9,55,0.43,33428,AUD
1663.029648,E_Y,VS1,61.9,55,NA,35754,AUD
1264.3699824,E_Y,VS1,61.3,57,NA,52882,USD
1183.904064,E_Y,NA,61.1,56,0.43,31556,EUR
1663.029648,B_Y,NA,60.9,57,0.43,36742,AUD
1183.904064,E_Y,VS1,62.3,56,NA,29072,EUR
1663.029648,D_X,VS1,63.4,57,0.43,7075,AUD
1663.029648,E_Y,VVS1,61.8,56,NA,10314,AUD
140770.7784,B_X,VVS2,59.4,59,0.4,17674,JPY
140910.43195,B_R,VVS2,60.8,55,0.38,49883,JPY
140910.43195,D_R,NA,60.5,56,0.31,35699,JPY
1185.078572,D_R,VS1,60.6,58,0.42,25829,EUR
1009,C_R,NA,63.6,56,NA,53925,GBP
1009,C_Y,SI2,63.8,57,0.5,42027,GBP
1009,E_T,SI2,61.8,55,0.6,10701,GBP
140910.43195,B_C,VS1,61.7,57,0.39,29950,JPY
1664.679479,B_Y,NA,62.3,59,0.39,21479,AUD
140910.43195,B_Y,NA,60.4,61,0.39,15666,JPY
140910.43195,B_Y,NA,61.2,60,0.39,26613,JPY
1265.6243177,D_Y,VS2,63.3,57,0.39,18613,USD
1265.6243177,B_Y,VS2,62.4,56,0.39,53623,USD
1010,B_C,IF,61.7,59,0.33,12606,GBP
1266.878653,E_R,VVS2,62.5,55,0.4,38501,USD
141050.0855,D_R,NA,62.2,62,0.4,46107,JPY
1666.32931,E_X,VVS2,61.3,56.2,0.38,44659,AUD
141050.0855,E_X,VVS2,61.7,55.4,0.38,51346,JPY
1266.878653,E_X,VVS2,62,54.1,0.38,16230,USD
1010,E_A,VVS2,61.3,55,0.32,19968,GBP
1266.878653,E_Y,VS2,61,57,0.4,16324,USD
1186.25308,D_R,NA,63.5,58,0.3,22538,EUR
1186.25308,B_C,IF,62.9,58,NA,19948,EUR
1186.25308,B_X,NA,62,56,0.39,7318,EUR
1667.979141,A_X,NA,54.6,59,0.35,52695,AUD
1011,A_R,VVS2,53.2,62,0.35,12561,GBP
1187.427588,B_C,SI2,59.8,59,0.55,25331,EUR
1011,E_Y,SI2,61.2,56,NA,38571,GBP
1011,D_X,VS2,63.3,55,0.39,22516,GBP
1011,B_C,SI2,59.9,59,0.49,15255,GBP
1667.979141,B_R,VS1,59.7,58,0.31,11916,AUD
1187.427588,B_A,SI2,60.9,57,NA,21007,EUR
1012,B_A,VVS1,61.8,59,0.31,47588,GBP
141329.3926,D_X,VVS2,60.5,57,0.4,23404,JPY
1188.602096,A_A,VVS1,54,56,0.34,39915,EUR
141329.3926,B_R,SI2,61.3,59,0.57,41732,JPY
141469.04615,B_X,SI2,61.2,60,NA,37084,JPY
1013,E_A,VVS2,62.5,57,0.41,5985,GBP
1189.776604,E_R,VS2,61.8,56,0.38,12207,EUR
1189.776604,E_X,NA,61.1,56,0.38,40641,EUR
1189.776604,E_A,IF,61.1,57,0.3,26979,EUR
141469.04615,B_A,VVS2,61.9,59,0.3,23636,JPY
1013,E_A,VVS2,61.9,57,0.3,5359,GBP
1671.278803,B_A,NA,61.4,59,0.3,33917,AUD
141469.04615,E_A,VVS2,60.2,57,0.3,9803,JPY
1189.776604,B_A,VVS2,61.5,60,0.3,46638,EUR
141469.04615,E_A,VVS2,61.7,57,NA,11116,JPY
141469.04615,B_X,IF,60.7,58,0.3,49716,JPY
1189.776604,B_A,NA,61.4,60,0.3,41466,EUR
1189.776604,E_X,VS1,61.9,56,0.36,22960,EUR
1270.6416589,B_A,VVS2,60.1,59,NA,33151,USD
1671.278803,E_X,IF,62,56,0.3,7525,AUD
141469.04615,E_A,NA,61.6,57,0.3,35784,JPY
1189.776604,E_A,VS2,60.8,56,0.36,39582,EUR
1189.776604,B_T,VVS1,63,56,0.45,39475,EUR
1013,B_A,VS2,59.3,59,0.36,33945,GBP
1671.278803,B_A,VS2,59.8,62,0.36,34506,AUD
1013,B_A,VS2,60.3,59,NA,21907,GBP
1013,E_A,VS2,61.2,56,0.36,24909,GBP
141469.04615,B_A,VS2,61.3,60,0.36,50168,JPY
1013,B_A,NA,62.1,59,0.36,14365,GBP
1189.776604,B_A,VS2,60.3,62,0.36,6476,EUR
141469.04615,B_A,VS2,62.3,58,NA,18618,JPY
1671.278803,B_A,NA,61.8,58,0.36,9108,AUD
1671.278803,E_A,VS2,62.1,55,0.36,9061,AUD
141469.04615,E_A,VS2,62.8,56,0.36,9046,JPY
1671.278803,E_C,IF,61.5,56,0.3,10361,AUD
1270.6416589,E_C,IF,60.8,56,NA,48273,USD
1270.6416589,E_C,IF,62.1,55,0.3,41503,USD
1671.278803,E_Y,VVS1,61.7,55,NA,12548,AUD
1270.6416589,B_Y,VVS1,60.6,61,0.3,14054,USD
1189.776604,B_Y,VVS1,60.5,59,NA,37737,EUR
1270.6416589,B_Y,VVS1,60.7,58,0.3,43229,USD
141469.04615,E_Y,VVS1,62,55,0.3,33882,JPY
1671.278803,E_Y,VVS1,62.6,54,NA,35952,AUD
1189.776604,E_Y,VVS1,62.3,54,0.3,29384,EUR
1270.6416589,E_Y,NA,62.3,55,0.3,48876,USD
1270.6416589,B_Y,VVS1,61.9,59,0.3,21257,USD
1189.776604,B_Y,VVS1,61.8,59,0.3,12187,EUR
1013,E_Y,NA,62.2,57,0.3,7638,GBP
1189.776604,D_Y,NA,63.3,55,NA,42494,EUR
1013,B_Y,VVS1,62.4,57,0.3,17661,GBP
1013,B_Y,VVS1,62.6,58,NA,32290,GBP
1671.278803,B_Y,VVS1,62.1,61,0.3,10446,AUD
1270.6416589,B_Y,VVS1,62.8,58,0.3,7914,USD
141469.04615,D_Y,NA,63.1,56,0.3,51277,JPY
1671.278803,B_Y,VVS1,61.7,58,NA,46924,AUD
141469.04615,D_Y,VVS1,63.5,57,NA,40968,JPY
1013,D_Y,NA,63.5,57,0.3,47539,GBP
1013,D_T,VS1,63.1,56,NA,50165,GBP
1189.776604,E_T,VS2,61.7,59,0.45,35403,EUR
141469.04615,C_X,NA,64,59,NA,31498,JPY
141469.04615,A_X,NA,54.4,64,0.25,7662,JPY
1671.278803,B_A,VS2,62,58,NA,9053,AUD
1672.928634,E_R,VVS2,62.2,56,0.32,37336,AUD
1190.951112,E_R,VVS2,61.7,55,0.32,36244,EUR
141608.6997,D_P,SI1,62.7,54,0.53,43343,JPY
1190.951112,E_A,VVS1,62,56,0.34,33762,EUR
1271.8959942,E_A,VVS1,62.2,56,0.34,2109,USD
141608.6997,E_A,VVS1,62.3,56,NA,52727,JPY
1190.951112,E_A,VVS1,62.1,57,NA,26677,EUR
1672.928634,E_A,VVS1,61.9,56,0.34,41892,AUD
1672.928634,E_Y,NA,61.7,55,0.34,51969,AUD
1672.928634,E_A,VVS1,62.2,56,NA,21277,AUD
1271.8959942,E_Y,IF,61.6,56,0.34,27646,USD
1190.951112,E_Y,IF,61.9,57,0.34,16175,EUR
1271.8959942,B_Y,NA,62.3,59,0.34,37595,USD
1014,E_A,NA,61.7,57,0.42,2502,GBP
1271.8959942,A_T,NA,66.3,63,0.7,35197,USD
141748.35325,B_C,SI2,62.5,60,0.53,8208,JPY
1674.578465,E_R,NA,61,57,NA,40694,AUD
1192.12562,E_R,SI1,61.6,55,0.41,1741,EUR
1015,E_R,SI1,60.8,57,0.41,41041,GBP
1273.1503295,E_R,SI1,60.3,57,0.41,44960,USD
1015,E_R,NA,62.3,55,NA,15936,GBP
141748.35325,E_R,NA,61.4,56,0.41,16799,JPY
1674.578465,E_R,NA,61.7,54,0.41,52585,AUD
1192.12562,B_R,NA,61,59,NA,2015,EUR
141748.35325,E_R,NA,62.7,56,0.41,32595,JPY
141748.35325,B_R,NA,62.1,59,0.41,16114,JPY
1273.1503295,E_R,SI1,62.6,57,NA,43232,USD
1192.12562,E_R,SI1,62.2,57,NA,7847,EUR
1192.12562,B_R,SI1,62.9,58,0.41,16994,EUR
1192.12562,D_R,SI1,63.1,59,0.41,27668,EUR
1674.578465,D_R,NA,63.1,56,0.5,34457,AUD
1015,C_R,NA,58.5,64,0.5,16789,GBP
141888.0068,D_C,VVS1,63.1,56,0.44,49656,JPY
1016,D_Y,SI2,60.6,55,0.44,25348,GBP
1274.4046648,E_C,SI2,62.1,55,0.51,49496,USD
1676.228296,B_C,VS2,61.9,55,0.43,6714,AUD
1193.300128,B_X,SI1,62.5,56,NA,28893,EUR
1274.4046648,B_X,SI1,61.3,60,0.43,29034,USD
1016,E_X,NA,61.7,54,0.43,32078,GBP
141888.0068,E_X,SI1,61.6,57,NA,22641,JPY
141888.0068,B_X,SI1,62.4,56,NA,13085,JPY
1193.300128,B_X,NA,62.9,60,NA,17911,EUR
1274.4046648,B_X,SI1,62.4,57,0.43,49753,USD
1193.300128,B_X,SI1,62.6,58,NA,42511,EUR
1274.4046648,B_A,NA,62.4,56,0.43,52788,USD
1676.228296,E_A,SI1,62.9,56,0.43,31069,AUD
1676.228296,E_A,SI1,61.5,56,0.43,29261,AUD
1676.228296,E_A,SI1,62.3,57,0.43,30687,AUD
1194.474636,B_X,VVS2,61.6,59,0.41,5646,EUR
1017,D_A,VVS2,60.3,59,0.4,13231,GBP
1194.474636,D_A,VVS2,62.4,58,0.4,15532,EUR
142027.66035,B_C,VVS1,61.8,58,NA,23874,JPY
1275.6590001,E_C,VVS1,61.4,57,0.4,40260,USD
1677.878127,E_C,NA,62,54,NA,22440,AUD
1275.6590001,E_C,VVS1,62.3,54,NA,20576,USD
1275.6590001,E_C,VVS1,62.2,55,0.4,21697,USD
1194.474636,C_C,SI1,64.5,58,0.5,554,EUR
1194.474636,E_C,VS1,62.7,59,0.4,6096,EUR
1194.474636,E_C,IF,60.8,56,0.35,52481,EUR
1677.878127,E_C,IF,60.7,56,NA,50169,AUD
142167.3139,D_R,VS1,62.3,59,0.41,14367,JPY
1018,D_R,NA,61.7,58,0.41,14451,GBP
1195.649144,D_R,NA,60.8,56,0.35,4472,EUR
142167.3139,E_R,NA,60,56,0.39,27389,JPY
1679.527958,E_A,IF,62.3,54,0.32,39855,AUD
1195.649144,E_A,IF,61.1,58,0.32,44557,EUR
1195.649144,E_A,IF,62.3,53,NA,4224,EUR
1679.527958,E_R,VS1,62.8,55,0.36,1464,AUD
445.138532,E_P,NA,62.4,53,0.31,1499,EUR
53068.349,D_P,VS2,62.3,60,0.31,25596,JPY
53068.349,B_P,VS2,62.5,60,NA,12466,JPY
53068.349,B_P,VS2,62.4,60,NA,15657,JPY
382,D_T,NA,62.5,57,0.3,16852,GBP
630.235442,E_Y,SI2,61.7,57,0.3,45379,AUD
448.662056,E_Y,SI2,62.5,56,0.3,40893,EUR
630.235442,E_T,SI1,61.8,57,0.3,107,AUD
383,D_T,SI2,60.6,61,NA,16588,GBP
53487.30965,C_X,NA,60.2,65,0.24,36727,JPY
451.011072,D_A,SI1,62,54,NA,52956,EUR
53626.9632,E_P,VS2,62.1,56,NA,24667,JPY
451.011072,E_P,VS2,61.6,56,0.3,50030,EUR
481.6647552,E_Y,NA,61.6,55,NA,38034,USD
481.6647552,E_P,SI1,61.8,54.9,NA,41518,USD
386,D_A,VS2,63.2,54,0.21,30302,GBP
453.360088,B_A,NA,60.5,59,0.21,43820,EUR
484.1734258,B_R,VS2,59.1,62,0.21,26364,USD
571.985396,D_X,VS2,62.7,58,NA,22163,EUR
610.8612911,D_X,VS2,61.7,58,NA,14011,USD
487,D_X,VS2,60.8,58,0.28,52561,GBP
610.8612911,D_X,VS1,60.8,58,0.28,37118,USD
610.8612911,D_X,VS1,61,59,0.28,33824,USD
487,D_X,VS1,61,59,0.28,13730,GBP
571.985396,D_A,VS1,60.9,59,0.28,39265,EUR
803.467697,D_A,VS1,59.5,59,0.28,44500,AUD
571.985396,D_A,VS1,58.9,58,0.28,41575,EUR
610.8612911,D_R,NA,61.7,58,0.28,18981,USD
803.467697,E_R,VS2,61.2,57,NA,44480,AUD
487,E_Y,SI1,61.2,56,0.3,864,GBP
68011.27885,E_Y,SI1,60.6,57,0.3,52360,JPY
571.985396,E_Y,SI1,61.8,56,0.3,29425,EUR
68011.27885,E_A,NA,61.4,56,NA,8280,JPY
571.985396,E_P,VS1,62.6,57,0.37,16744,EUR
68011.27885,D_R,SI2,62.4,57,NA,52907,JPY
571.985396,E_A,VS1,62,56,0.28,44832,EUR
487,D_X,SI2,60.7,57,0.37,27952,GBP
803.467697,D_X,SI2,60.2,60,0.37,51516,AUD
488,B_P,NA,62.7,58,0.31,18190,GBP
1679.527958,E_P,NA,61.8,56,0.46,13900,AUD
1276.9133354,E_P,VVS1,62.5,56,NA,12825,USD
142167.3139,B_X,VS2,61.1,62,0.44,10951,JPY
142306.96745,D_A,NA,63.8,58,0.41,7311,JPY
1196.823652,D_P,NA,62.5,59,0.52,39699,EUR
142306.96745,E_R,VS1,62.6,55,NA,33654,JPY
1278.1676707,E_T,SI1,62,54,0.52,19297,USD
1682.82762,D_X,SI2,63.1,60,NA,27855,AUD
1197.99816,D_X,NA,62.5,56,NA,26529,EUR
1279.422006,E_C,SI2,61.6,54,0.53,4173,USD
1682.82762,E_C,SI2,61.9,54,0.53,16070,AUD
1682.82762,E_X,SI2,61.3,58,0.5,14471,AUD
1197.99816,B_A,VVS1,60.8,58,0.32,2662,EUR
1020,B_A,VVS1,60.5,58,0.32,6556,GBP
1020,E_A,NA,61.7,55,0.32,27814,GBP
1020,E_A,VVS1,60.9,57,0.32,213,GBP
1020,E_A,VVS1,61.3,57,NA,14141,GBP
1020,E_A,VVS1,61.7,56,0.32,1e4,GBP
1279.422006,B_P,SI1,62.6,59,0.51,50757,USD
1020,B_Y,IF,59.4,59,0.32,23856,GBP
1279.422006,E_Y,IF,61.8,55,0.32,6412,USD
1682.82762,B_Y,IF,59.9,58,0.32,18168,AUD
1197.99816,B_Y,IF,62,60,0.32,38469,EUR
1682.82762,B_Y,NA,61.8,55,0.32,50903,AUD
1020,E_Y,IF,62.4,55,NA,53310,GBP
1279.422006,E_Y,IF,61.2,57,0.32,6743,USD
142446.621,E_Y,NA,60.9,56,0.32,33033,JPY
1682.82762,B_X,SI1,59.6,59,0.48,51963,AUD
1197.99816,B_Y,I1,62.2,59,0.5,31914,EUR
142446.621,E_Y,SI1,62.6,55,0.4,24028,JPY
1682.82762,B_P,NA,61.5,58,0.51,2903,AUD
1199.172668,D_X,SI1,61.1,61,NA,42257,EUR
142586.27455,E_X,VVS1,61.5,54,0.36,41644,JPY
1199.172668,E_X,VVS1,61.8,57,0.33,53257,EUR
1684.477451,E_X,NA,61.9,56,0.33,44726,AUD
1280.6763413,E_X,VVS1,61.7,57,0.33,41036,USD
1199.172668,E_X,VVS1,62.4,55,0.33,47600,EUR
142586.27455,E_X,NA,61.9,55,NA,52350,JPY
1199.172668,E_X,VVS1,61.8,57,0.33,34737,EUR
1021,B_C,VS1,61.3,59,0.4,51496,GBP
1022,D_P,SI2,62.9,60,0.6,36335,GBP
1686.127282,B_R,NA,62.4,60,0.43,46828,AUD
1023,D_P,VS2,60.9,59,0.53,13288,GBP
1687.777113,C_P,NA,63.3,56,0.53,53523,AUD
1283.1850119,E_Y,VVS1,60.9,55,0.42,16074,USD
1201.521684,E_P,SI1,62.5,58,NA,3860,EUR
1202.696192,D_T,VVS2,59.9,57,0.41,52579,EUR
1689.426944,E_X,VS1,62.3,57,0.39,41669,AUD
1284.4393472,E_X,VS1,62.2,56,0.39,29377,USD
1689.426944,B_A,VS2,61,59,NA,1448,AUD
1202.696192,E_A,VS2,61.3,56,NA,3917,EUR
143005.2352,B_A,VS2,60.9,59,NA,1293,JPY
1284.4393472,E_A,VS2,62.3,55,0.42,31569,USD
143005.2352,E_A,VS2,62.4,55,NA,11479,JPY
1202.696192,E_A,NA,62.2,55,0.42,11408,EUR
1689.426944,B_A,VS2,61.9,59,0.42,40677,AUD
143005.2352,B_Y,VVS2,60.7,61,0.39,18437,JPY
1284.4393472,B_Y,VS1,62.7,58,NA,17253,USD
1284.4393472,B_R,VS2,61.3,58,0.39,42063,USD
1284.4393472,B_R,VS2,60.2,59,0.39,12551,USD
1689.426944,B_C,VVS1,59.9,59,0.35,28520,AUD
1689.426944,B_C,NA,61.2,60,0.35,50670,AUD
1202.696192,E_C,VVS1,62.3,55,NA,22327,EUR
143005.2352,B_C,VVS1,60.6,60,0.35,9529,JPY
1284.4393472,B_C,VVS1,61.2,60,0.35,45784,USD
1689.426944,E_C,VVS1,62.6,57,0.35,10905,AUD
143005.2352,B_C,VVS1,62.1,58,NA,24810,JPY
1689.426944,E_Y,VVS2,62.1,56,0.35,7394,AUD
1689.426944,B_Y,VVS2,62.8,58,0.35,45818,AUD
1689.426944,B_A,NA,60.2,58,0.35,20472,AUD
1024,B_R,VS2,61.4,60,NA,43078,GBP
143144.88875,D_A,IF,57.9,56,0.35,51312,JPY
143144.88875,E_Y,IF,62.4,55,0.3,9157,JPY
1285.6936825,E_A,VS2,62.3,56,0.4,18401,USD
1026,E_A,VS1,62.3,57,0.39,8633,GBP
1205.045208,B_A,IF,61.9,58,0.3,2258,EUR
1692.726606,B_A,NA,59.6,60,0.39,29636,AUD
1692.726606,D_C,NA,60.9,62,0.42,17004,AUD
1205.045208,B_Y,NA,62.5,56,0.51,17683,EUR
1205.045208,B_Y,SI2,58.6,59,0.51,41410,EUR
1026,E_C,NA,62.2,54,0.48,1824,GBP
1692.726606,E_R,VS1,61.4,56,0.35,16138,AUD
143284.5423,E_X,VS2,62.2,57,NA,26532,JPY
143284.5423,B_X,VS2,60.5,59,0.38,5244,JPY
1205.045208,E_X,VS2,62.8,57,0.38,37223,EUR
1692.726606,B_X,VS2,61.9,59,NA,30899,AUD
1286.9480178,E_X,NA,62,56,0.38,24698,USD
143284.5423,C_A,VVS2,59.8,64,NA,45747,JPY
1694.376437,E_A,VVS2,62.4,56,0.38,3018,AUD
1694.376437,E_A,VS1,62.1,57,0.38,42076,AUD
1027,A_Y,VS1,66.3,56,0.45,35585,GBP
143424.19585,E_R,SI1,60.6,55,NA,36489,JPY
1289.4566884,D_A,VVS2,63.6,55,NA,12619,USD
1207.394224,E_Y,VVS1,61,56,0.35,11541,EUR
1207.394224,E_X,VVS1,61,55,0.36,27413,EUR
1696.026268,E_Y,SI2,61.8,55,0.54,12424,AUD
143563.8494,E_C,IF,60.9,57,NA,50517,JPY
1207.394224,E_X,NA,61.8,55,NA,33069,EUR
1028,E_A,NA,62.4,56,0.31,20516,GBP
1028,E_Y,IF,62,54,0.31,42113,GBP
143563.8494,E_X,VVS1,61.9,55,0.31,53566,JPY
143563.8494,B_A,SI2,59.7,61,0.44,40454,JPY
143703.50295,B_Y,VVS2,61.6,60,0.42,18028,JPY
1030,B_R,NA,60.2,60,NA,1044,GBP
1699.32593,D_X,NA,63.8,58,NA,50283,AUD
1699.32593,E_A,VVS2,62,57,0.38,37545,AUD
1209.74324,E_A,VVS1,61.6,55,0.34,42570,EUR
143843.1565,E_A,VVS1,60.7,55,NA,45865,JPY
1291.965359,E_R,NA,61.2,56,0.32,23341,USD
1209.74324,B_A,VS1,60.7,59,0.41,34587,EUR
1030,E_A,VS1,62.2,55,0.41,39018,GBP
143843.1565,B_R,VS1,60.5,59,0.32,17210,JPY
143982.81005,D_T,VS2,61.9,55,0.4,6933,JPY
1031,E_C,VVS2,62.1,56,0.38,19728,GBP
1700.975761,E_X,VS1,61,57,0.42,42216,AUD
1210.917748,E_R,VS2,62.2,55,0.42,2180,EUR
1700.975761,E_Y,VVS2,62.1,57,0.42,26107,AUD
1031,E_Y,VVS2,61.3,56,0.42,45349,GBP
1210.917748,D_Y,VVS2,60.4,59,0.42,28555,EUR
1293.2196943,E_R,NA,61.4,56,NA,52271,USD
1700.975761,E_X,VS1,61.3,57,NA,47583,AUD
143982.81005,B_X,VS1,60.9,59,0.42,43832,JPY
1031,E_Y,VVS2,60.7,55,0.42,46909,GBP
1293.2196943,D_X,VS1,59.9,61,0.42,51159,USD
143982.81005,E_X,VS1,62.3,55,0.42,26658,JPY
1031,E_X,VS1,60.9,57,NA,48632,GBP
1293.2196943,E_R,NA,61.2,56,NA,24962,USD
1293.2196943,B_X,NA,61.2,58,NA,31233,USD
1031,E_Y,NA,62.4,55,0.42,38773,GBP
1031,E_R,NA,62.1,54,0.42,40600,GBP
1210.917748,E_Y,VVS2,62.2,56,0.42,10196,EUR
1293.2196943,E_A,NA,60.6,56,0.4,8192,USD
1210.917748,D_C,SI1,61.9,63,0.5,41636,EUR
1031,E_X,NA,60.4,60,0.39,11880,GBP
1210.917748,E_C,NA,62.2,55,0.4,35596,EUR
143982.81005,A_X,SI2,65.5,54,0.5,50630,JPY
1700.975761,B_X,SI2,58,62,NA,9128,AUD
1210.917748,A_X,SI2,65.5,54,NA,31209,EUR
1031,E_T,SI1,59.8,59,0.5,32607,GBP
143982.81005,B_Y,SI2,62,59,NA,12736,JPY
1212.092256,E_Y,NA,61.7,55,NA,3132,EUR
1032,D_A,SI1,59.3,63,NA,25619,GBP
1704.275423,D_Y,NA,61.1,58,0.4,43004,AUD
1295.7283649,E_X,VVS2,62.7,56,0.38,43083,USD
1704.275423,E_Y,IF,62.4,56,NA,2599,AUD
1033,C_T,SI1,61.3,62,NA,20686,GBP
1295.7283649,E_A,VS1,62.1,56,0.34,39417,USD
1295.7283649,E_A,VS1,62.2,55,0.34,32807,USD
1213.266764,E_A,NA,61.8,56,NA,42425,EUR
1704.275423,E_A,VS1,62.4,55,NA,49875,AUD
144262.11715,E_R,VS2,62.4,53,0.34,28854,JPY
1295.7283649,E_A,NA,61.2,57,0.34,40519,USD
1033,E_A,VS1,61.2,57,0.34,26978,GBP
1033,E_A,VS1,61,57,NA,32437,GBP
1704.275423,B_C,NA,59.1,58,0.38,36965,AUD
1704.275423,B_C,NA,61.2,60,0.38,38305,AUD
1033,D_C,VVS1,63.3,58,0.38,13055,GBP
144262.11715,B_R,NA,60.4,60,NA,28872,JPY
1704.275423,B_R,VS2,59.3,58,NA,3985,AUD
1704.275423,E_R,NA,62.3,55,0.34,10097,AUD
144262.11715,E_R,VS2,62,55,0.34,17365,JPY
1213.266764,E_R,VS2,61.3,57,0.34,3951,EUR
144262.11715,E_R,VS2,62.5,57,0.34,3610,JPY
1213.266764,E_R,NA,62.9,55,NA,45094,EUR
1295.7283649,E_A,NA,61.4,57,0.34,9357,USD
1033,A_A,SI2,66.5,56,0.6,28596,GBP
1295.7283649,B_C,NA,62.8,59,NA,41319,USD
144401.7707,D_P,NA,61.4,57.8,NA,48199,JPY
1034,E_A,VVS2,61.9,55,0.39,30694,GBP
1705.925254,E_A,VVS2,61.9,55,0.39,53675,AUD
1296.9827002,E_R,VVS2,61.2,55,0.31,25298,USD
1034,E_R,VVS2,62,56,0.31,10705,GBP
1035,E_R,VS1,61.2,56,0.35,53039,GBP
1707.575085,E_C,SI2,61.5,56,NA,23966,AUD
144541.42425,E_C,SI1,61.8,56,NA,46312,JPY
1707.575085,E_X,NA,60.9,56,NA,16894,AUD
1215.61578,B_A,SI1,61.8,57,0.46,16022,EUR
144541.42425,E_C,NA,61.8,55,0.42,45180,JPY
1035,E_T,VVS2,62,56,0.4,44785,GBP
1707.575085,B_C,NA,62.6,58,0.4,11687,AUD
1298.2370355,B_C,VS1,62.6,58,NA,801,USD
1707.575085,B_C,VS1,62.6,58,0.4,22190,AUD
144541.42425,B_C,VS1,62.4,60,0.4,39957,JPY
1298.2370355,B_C,VS1,62.7,56,0.4,1480,USD
144541.42425,D_Y,VS2,63.5,56,0.4,29255,JPY
1215.61578,E_Y,VS2,62.9,56,NA,1833,EUR
144541.42425,E_Y,VS2,62.3,57,NA,38896,JPY
1298.2370355,E_Y,VS2,61.2,57,NA,29408,USD
144541.42425,B_A,VVS1,62.4,56,0.36,53007,JPY
1707.575085,B_Y,VS1,60,57,NA,46707,AUD
1707.575085,A_Y,VS1,58,66,NA,12785,AUD
1215.61578,B_P,VS1,62.4,61,NA,46513,EUR
1216.790288,E_X,VVS2,61.9,54.8,0.39,24892,EUR
144681.0778,E_R,SI1,61.6,56,0.43,36628,JPY
1709.224916,B_X,SI2,62.8,60,0.51,43667,AUD
1709.224916,B_X,NA,58.3,61,0.51,50267,AUD
1710.874747,D_P,NA,60.6,61,NA,15336,AUD
1712.524578,E_P,NA,62.6,53,0.53,6911,AUD
144960.3849,E_A,NA,61.7,54,0.38,18744,JPY
1302.0000414,E_Y,SI2,60,57,0.5,45243,USD
1302.0000414,E_T,SI1,61.5,54,NA,41897,USD
1219.139304,E_A,NA,62.6,57,0.4,50496,EUR
1219.139304,B_A,VS2,62,58,0.4,10843,EUR
1039,E_C,SI1,61.2,56,0.46,6244,GBP
1220.313812,E_C,IF,61.9,55.6,0.39,48119,EUR
1220.313812,E_X,VVS2,62.9,55,NA,48652,EUR
1303.2543767,E_X,VVS2,61.1,57,0.4,51962,USD
145239.692,D_R,VS2,59.5,57,0.39,11136,JPY
1221.48832,E_T,NA,62.7,56,NA,53198,EUR
612.1156264,B_P,VS2,62.5,60,0.31,40226,USD
573.159904,B_P,VS2,62.3,60,0.31,24608,EUR
68150.9324,B_P,VS2,62.4,60,NA,25987,JPY
806.767359,D_X,NA,57.9,61,0.3,7717,AUD
613.3699617,D_X,SI1,58.4,59,0.3,51774,USD
574.334412,E_P,IF,61.5,56,0.3,10866,EUR
489,E_C,NA,62.2,55,0.31,36193,GBP
806.767359,D_T,VS1,63,58,NA,22500,AUD
574.334412,C_C,VS2,63.1,57,0.31,38659,EUR
613.3699617,E_C,VS2,62.2,53,NA,27416,USD
574.334412,C_C,NA,63.2,57,0.31,2381,EUR
613.3699617,E_C,VS2,61.5,57,0.31,20301,USD
68290.58595,B_T,NA,62.3,59,0.31,27183,JPY
806.767359,E_C,NA,62.1,55,0.31,45449,AUD
613.3699617,D_C,NA,60,60,0.31,9325,USD
806.767359,D_C,VS2,63,57,0.31,29432,AUD
489,D_C,VS2,59.7,61,0.31,23752,GBP
806.767359,B_T,VS1,60.8,59,0.31,6025,AUD
806.767359,D_C,VS2,63,57,0.31,12159,AUD
613.3699617,E_C,VS2,61.9,55,NA,44325,USD
613.3699617,D_C,VS2,62.5,60,0.31,49379,USD
1715.82424,B_A,VS1,62.3,57,0.42,8129,AUD
145239.692,E_X,VVS2,62.2,56,0.33,35143,JPY
145239.692,E_X,VVS2,61.3,56,NA,9774,JPY
1040,E_X,VVS2,61.4,56,0.33,49752,GBP
1221.48832,E_X,NA,61,57,0.44,1550,EUR
1040,E_A,NA,61.1,56,0.44,18446,GBP
1715.82424,B_A,NA,62.9,58,NA,36249,AUD
